고유번호,언어,상호명,콘텐츠URL,주소,Latitude,Longitude,신주소,전화번호,웹사이트,운영시간,교통정보,홈페이지 언어,대표메뉴
2862,ko,노랑저고리 (강남점),https://korean.visitseoul.net/restaurants/노랑저고리강남점--NorangjugoryGangnam/KOP002861?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002861, 서울 서초구 서초동 1316-29 타임빌딩 5층,37.4983105,127.0252308,"06616 서울특별시 서초구 서초대로73길 9, 타임빌딩 5층 (서초동) ",02-534-5300,,매일 11:30 ~ 21:30,"2호선, 신분당선 강남역 9번 출구에서 약 183m (도보 2분)",,"보리굴비한상, 새댁 회 코스"
12415,ko,커피스미스 가로수길점,https://korean.visitseoul.net/restaurants/커피스미스/KOP012415?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012415,135-889 서울 강남구 신사동 536-20 ,37.5186985,127.0229919,06035 서울 강남구 도산대로13길 13 ,02-3445-3372,http://www.coffeesmith.co.kr/,"월~목, 일 09:00 ~01:30 금,토 09:00~02:30",3호선 신사역 8번 출구,,
12494,ko,풀향기손칼국수,https://korean.visitseoul.net/restaurants/풀향기손칼국수/KOP012494?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012494,150-885 서울 영등포구 여의도동 35-5 ,37.521454,126.925069,07328 서울 영등포구 여의나루로 42 (여의도종합상가) ,02-761-0357,,"10:00~14:30, 16:30~22:00","5,9호선 여의도역 5번 출구에서 약 12m (도보 1분)",,"바지락칼국수, 해물파전, 풀향기보쌈, 모둠보쌈"
953,ko,칠량,https://korean.visitseoul.net/restaurants/칠량/KOP000953?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP000953, 서울 강남구 청담동 68-5 SYC 밀레니엄타워,37.5229303,127.0546781,"06072 서울 강남구 영동대로 731 (청담동, 신영빌딩) ",02-516-7095,,"매일 11:30 ~ 22:00 (Last order 14:30, 20:00) (Break time 15:00 ~ 17:00)  ",7호선 청담역 13번 출구,한국어,"삼량 코스요리, 사량 코스요리"
4369,ko,로즈힐,https://korean.visitseoul.net/restaurants/로즈힐/KOP004367?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004367,135-984 서울 강남구 역삼동 737 737,37.4998097,127.0366289,06236 서울 강남구 테헤란로 152 (강남파이낸스센터) 지하 1층,0507-1383-2091,http://www.irosehill.co.kr,11:30 ~ 15:00 / 17:00 ~ 22:00,2호선 역삼역 2번 출구에서 약 27m (도보 1분),,코스 10만원~15만원 외
28336,ko,족발골목,https://korean.visitseoul.net/restaurants/족발골목/KOP028336?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP028336,121-803 서울 마포구 공덕동 256-10 ,37.5448136,126.9533766,"04214 서울 마포구 만리재로 19 (공덕동, 공덕시장) ",,,점포별 상이,5?6호선?경의중앙선?공항철도 공덕역 5번 출구에서 약 50m (도보 1분),,
14740,ko,언양불고기,https://korean.visitseoul.net/restaurants/언양불고기-kr/KOP014736?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014736, 서울 강남구 논현동 141-5 ,37.5103435,127.0228233,06110 서울 강남구 학동로2길 15 ,02-548-2684,,12:00 ~ 22:00,9호선 신논현역 3번 출구  ,,등심 불고기
5072,ko,삼성원조양곱창,https://korean.visitseoul.net/restaurants/삼성원조양곱창/KOP005069?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005069,135-958 서울 강남구 청담동 133-6 133-6,37.5208705,127.0576271,06075 서울 강남구 학동로101길 7 ,02-545-8895,,16:00 ~ 23:00,7호선 청담역 14번 출구에서 약 124m (도보 1분),,양곱창 
13220,ko,까델루뽀,https://korean.visitseoul.net/restaurants/까델루뽀/KOP013218?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013218,110-033 서울 종로구 효자동 39-1 39-1,37.5818097,126.9714224,03042 서울 종로구 자하문로16길 5-5 (효자동) ,0507-1412-5233,https://blog.naver.com/zerv0,"월~금 12:00~14:50, 18:00~21:30 / 토요일 12:00~14:50, 18:00~21:00",3호선 경복궁역 3번 출구에서 약 674m (도보 9분) ,,
46417,ko,이미 커피,https://korean.visitseoul.net/restaurants/2024-imicoffee/KOP2iibio?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP2iibio, 서울 마포구 동교동 201-10 ,37.5574772,126.9219029,03992 서울 마포구 동교로25길 7 (동교동) ,,https://www.instagram.com/imi.coffee,12:00 ~ 21:00 (라스트오더 20:30),"2호선, 공항철도, 경의중앙선 홍대입구역 1번 출구에서 242m (도보 3분)",,
6159,ko,창고43,https://korean.visitseoul.net/restaurants/창고43/KOP006157?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006157,150-749 서울 영등포구 여의도동 36-2 ,37.520782,126.9269161,07331 서울 영등포구 국제금융로6길 33 M2층,0507-1499-4557,http://www.changgo43.co.kr/,"평일 11:30~14:00, 17:30~22:00 / 주말 11:30~22:00","5,9호선 여의도역 5번 출구에서 약 295m (도보 4분)",,소고기구이
12204,ko,샘밭막국수,https://korean.visitseoul.net/restaurants/샘밭막국수-K/KOP012203?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012203, 서울 서초구 서초동  1667-8,37.4932873,127.0178477,06633 서울 서초구 서초대로58길 34 (G5센트럴프라자) ,02-585-1702,,11:30 ~ 21:00,2호선 교대역 4번 출구에서 약 157m (도보 2분)  ,,
7853,ko,진사댁,https://korean.visitseoul.net/restaurants/진사댁-KR/KOP007850?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP007850,100-022 서울 중구 명동2가 50-12,37.5634661,126.9840754,04536 서울특별시 중구 명동길 30-1 (명동2가) ,02-774-9605,, 11:30 ~ 22:00  ,4호선 명동역 6번 출구에서 약 347m (도보 5분) ,,한정식
47294,ko,이도림블로트커피X베이크,https://korean.visitseoul.net/restaurants/2024-Leedorim/KOPtoxl1r?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPtoxl1r, 서울 종로구 통인동 118-2 ,37.5799361,126.971078,03036 서울 종로구 자하문로 43 (통인동) ,02-2135-9714,www.leedorim.com,08:00 ~ 20:00,3호선 경복궁역 2번출구에서 약 400m (도보 5분),"한국어,영어",
47316,ko,별미곱창,https://korean.visitseoul.net/restaurants/2024-BYEOLMI/KOP242k4k?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP242k4k, 서울 종로구 필운동 187 ,37.5769254,126.9697077,03041 서울 종로구 자하문로1길 50 (필운동) ,02-737-1320,,12:00~22:00 (재료 소진 시 영업 종료),3호선 경복궁역 1번 출구에서 약 288m (도보 3분),,
14240,ko,흥진옥,https://korean.visitseoul.net/restaurants/흥진옥/KOP014236?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014236,110-130 서울특별시 종로구 청진동 142-1 ,37.5713926,126.9802775,03156 서울특별시 종로구 종로5길 19-12  (청진동) ,02-732-2214,,평일 10:00 ~ 15:00 / 17:00 ~ 21:00 토요일 10:00 ~ 17:00,1호선 종각역 1번 출구에서 약 282m (도보 4분),,선지해장국
45616,ko,우리술집 다람쥐,https://korean.visitseoul.net/restaurants/2024-daramge/KOPmn3qp0?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPmn3qp0, 서울 종로구 권농동 185-1 ,37.5747106,126.9917321,03134 서울 종로구 서순라길 101 (권농동) 1층 ,070-4258-8880,,수-금 17:00-23:30 (라스트오더 22:30) 토-일 16:00-23:30 (라스트오더 22:30),"1,3,5호선 종로3가역 7번 출구에서 약 325m (도보 5분) ",,
43441,ko,공항칼국수,https://korean.visitseoul.net/restaurants/2023010/KOPtcqlcp?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPtcqlcp, 서울 강서구 공항동 49-2 ,37.5609705,126.8091567,"07622 서울 강서구 공항대로 18-1 (공항동, 이스카이오피스텔) 지하 1층",02-2664-9748,kongkal.modoo.at,09:30~22:00 (라스트오더 21:20),5호선 송정역 4번 출구에서 약 180m (도보 2분),,"버섯칼국수, 내장칼국수"
13036,ko,꽁시면관,https://korean.visitseoul.net/restaurants/꽁시면관-KR/KOP013036?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013036,100-011 서울특별시 중구 충무로1가 22-13,37.561399,126.9832249,04536 서울특별시 중구 명동2길 45 (충무로1가) ,0507-1370-8863,,10:30 ~ 22:00,4호선 명동역 5번 출구에서 약 192m (도보 2분),,
5128,ko,봉추찜닭 대학로점,https://korean.visitseoul.net/restaurants/봉추찜닭/KOP005128?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005128,110-524 서울 종로구 명륜4가 80-1 ,37.5820484,127.0001313,03079 서울 종로구 대학로11길 27 (명륜4가) ,02-745-6981,http://www.bongchu.com/,"매일 11:00~15:00, 16:00~21:00",4호선 혜화역 4번 출구,,봉추찜닭
4912,ko,돈화문칼국수,https://korean.visitseoul.net/restaurants/돈화문칼국수/KOP004912?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004912,110-370 서울 종로구 묘동 128-1 ,37.5738638,126.9913789,03134 서울 종로구 돈화문로 60 ,02-743-7339,,평일 11:00~19:00 토 11:00~15:00 ,1호선 종로3가역 7번 출구,,"해물칼국수, 사골칼국수, 검은콩국수, 사골만둣국"
46110,ko,이오이 서울,https://korean.visitseoul.net/restaurants/2024-eoeseoul/KOP2zpkee?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP2zpkee, 서울 종로구 재동 25-2 ,37.5791603,126.9846903,03060 서울 종로구 북촌로5길 3 (재동) ,0507-1429-3620,https://www.instagram.com/eoeseoul,월~금 10:00 ~ 18:00 /  토~일 11:00~19:00,3호선 안국역 2번 출구,,
46402,ko,목구멍 홍대입구역점,https://korean.visitseoul.net/restaurants/2024-MGM/KOPtojamy?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPtojamy, 서울 마포구 동교동 206-3 ,37.5567272,126.9204804,03992 서울 마포구 월드컵북로4길 8 (동교동) ,0507-1418-2930,,매일 12:00 ~24:00 (라스트오더 23:30),"2호선, 공항철도, 경의중앙선 홍대입구역 1번 출구에서 379m (도보 5분)",,
5413,ko,진주집 여의도점,https://korean.visitseoul.net/restaurants/진주집/KOP005413?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005413,150-749 서울 영등포구 여의도동 36-2 ,37.520782,126.9269161,07331 서울 영등포구 국제금융로6길 33 (여의도동) ,02-780-6108,,평일 10:00~20:00  토요일 10:00~19:00 ,"5,9호선 여의도역 5번 출구에서 약 302m (도보 4분)",,"콩국수, 비빔국수, 닭칼국수, 냉콩국수, 육개장칼국수"
281,ko,통인시장,https://korean.visitseoul.net/restaurants/통인시장/KOP000281?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP000281,110-043 서울 종로구 통인동 10-3 ,37.5807689,126.969948,03036 서울 종로구 자하문로15길 18 ,02-722-0911,https://tonginmarket.modoo.at/,"통인시장 영업시간 : 07:00 ~ 21:00 ※ 상점에 따라 상이하며, 정확한 개점, 폐점 시간은 없음  도시락 카페 영업시간 화~금 11:00 ~ 16:00, 토~일 11:00 ~ 17:00  ※ 도시락 카페 엽전 판매는 평일 11:00 ~ 15:00, 주말 11:00 ~ 16:00까지",3호선 경복궁역 2번 출구에서 약 515m (도보 8분) ,한국어,
20257,ko,카몽(KAMONG),https://korean.visitseoul.net/restaurants/카몽KAMONG/KOP020257?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP020257, 서울 서초구 서초동 1552-2 ,37.4912233,127.0089262,06647 서울 서초구 서초대로42길 17 (서초동) ,0507-1498-5951,http://instagram.com/kamong.coffee,월요일 ~ 금요일 08:00 ~ 22:00 토요일 11:00 ~ 22:00  일요일 11:00 ~ 22:30,2호선 서초역 1번 출구에서 약 120m (도보 1분) ,한국어,
3222,ko,슈밍화미코,https://korean.visitseoul.net/restaurants/미코/KOP003222?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003222,135-955 서울 강남구 청담동 122-7 ,37.5254355,127.0491972,06012 서울 강남구 도산대로85길 14 ,02-3446-1227,,평일 11:30 ~ 15:30 / 18:00 ~22:00,7호선 청담역 9번 출구 수인분당선 압구정로데오역 2번 출구,,"숯불 와규 타다끼, 사이폰 오차즈께, 민물장어구이, 계절사시미"
3668,ko,해방촌 노아,https://korean.visitseoul.net/restaurants/노아-KR/KOP003667?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003667,140-833 서울 용산구 용산동2가 1-524 ,37.5453555,126.9847547,04337 서울 용산구 신흥로 98 (용산동2가) ,02-796-0804,,17:00 ~ 22:00,6호선 녹사평 2번 출구  ,,"진정한 버섯 피자, 투뿔 라구 파스타, 꽃게 로제 파스타 or 리조또"
46422,ko,ium 1966,https://korean.visitseoul.net/restaurants/ium-1966/KOP0n3w28?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP0n3w28, 서울 마포구 서교동 332-17 ,37.5556962,126.9260708,04053 서울 마포구 와우산로29바길 15 (서교동) ,,https://www.instagram.com/ium1966,수요일 ~ 토요일 11:00 ~ 19:00 (18:30 라스트오더),"2호선, 공항철도, 경의중앙선 홍대입구역 7번 출구에서 229m (도보 3분)",,
1113,ko,마이분주스바,https://korean.visitseoul.net/restaurants/마이분주스바/KOP001113?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP001113,135-948 서울 강남구 청담동 4-1 ,37.5233934,127.0436578,06062 서울 강남구 도산대로 442 (피엔폴루스) ,02-6947-1273,,10:00 ~ 22:00,7호선 청담역 8번 출구 분당선 압구정로데오역 4번 출구,,"밀싹주스, 과일차, 에이드"
46477,ko,메일룸,https://korean.visitseoul.net/restaurants/2024-mailroom/KOPhweo21?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPhweo21, 서울 중구 황학동 371-24 ,37.5662467,127.0188588,04576 서울 중구 퇴계로83길 10-7 (황학동) ,0507-1431-3124,https://www.instagram.com/mailroom_sindang/,"평일 12:00 ~ 00:00, 주말 11:00 ~ 00:00 (라스트 오더 23:30)","지하철 2, 6호선 신당역 1번 출구에서 약 77m (도보 1분)",,
6638,ko,서초갈비,https://korean.visitseoul.net/restaurants/서리풀등심/KOP006638?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006638,137-927 서울 서초구 서초동 1451-77 ,37.4818049,127.0129201,06719 서울 서초구 반포대로 12 ,02-582-2988,http://blog.naver.com/baboatom17,매일 11:00-21:30,3호선 남부터미널역 5번 출구에서 약 584m (도보 8분),,"양념갈비, 한우불고기, 한우육회, 한우갈비살"
5574,ko,리샨,https://korean.visitseoul.net/restaurants/리샨/KOP005571?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005571,137-965 서울 서초구 서초동 1320-10 1320-10,37.4966907,127.0268555,"06620 서울 서초구 서초대로74길 11 (서초동, 삼성전자빌딩) ",02-587-6700,,"평일 11:00~15:00, 16:20~21:40 토 11:00~20:30","2호선, 신분당선 강남역 2번 출구에서 약 109m (도보 1분)",,"중새우와사비크림소스, 전복스테이크, 깐풍기, 해물누룽지탕"
3366,ko,이승남의꽃과빵,https://korean.visitseoul.net/restaurants/이승남의꽃과빵/KOP003362?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003362,135-788 서울 강남구 압구정동 455 ,37.5319756,127.0285632,"06004 서울 강남구 압구정로29길 68 (압구정동, 현대아파트) 현대상가 지하 1층",02-516-3971,,10:00 - 19:00,3호선 압구정역 1번 출구에서 약 579m (도보 8분),,케이크
46480,ko,주신당 ,https://korean.visitseoul.net/restaurants/2024-joosindang/KOP32nfdl?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP32nfdl, 서울 중구 흥인동 63 ,37.5659388,127.0172172,04570 서울 중구 퇴계로 411 (흥인동) ,02-2231-1806,https://www.instagram.com/zoosindang/,"평일 18:00 ~ 02:00, 주말 17:00 ~ 02:00 (요리 라스트오더 23:30, 주류 라스트오더 01:00)","지하철 2, 6호선 신당역 12번 출구에서 약 108m (도보 2분)",,
1024,ko,블리스,https://korean.visitseoul.net/restaurants/블리스/KOP001024?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP001024,140-863 서울 용산구 이태원동 119-7 ,37.5348801,126.9932299,04350 서울 용산구 이태원로 173-7 ,,,"월~목,일 18:00~02:00 금~토 18:00~05:00",6호선 이태원역 1번 출구,,"까르보나라, 명란크림파스타"
29949,ko,케르반 이태원점,https://korean.visitseoul.net/restaurants/케르반-이태원점/KOP029949?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP029949,140-858 서울 용산구 이태원동 127-2 ,37.5343561,126.9953608,04406 서울 용산구 이태원로 192 (이태원동) 혜문빌딩 1층,02-792-4767,,매일 11:00~22:00,6호선 이태원역 3번 출구,,"믹스 피데, 믹스 �溯� 케밥 & 버팔로윙"
5470,ko,파파호,https://korean.visitseoul.net/restaurants/파파호/KOP005470?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005470, 서울 강남구 청담동 71-20 68-19,37.5217739,127.0552543,06072 서울 강남구 영동대로137길 3 (청담동) ,02-543-6885,,평일 11:00 ~ 14:30 / 17:00 ~ 21:00 주말 11:00 ~ 14:30 / 17:00 ~ 20:30,7호선 청담역 13번 출구에서 약 238m (도보 3분) ,,"베트남 쌀국수, 반세오, 베트남식 돈등심구이, 태국식 치킨 복음밥"
5652,ko,하누소(인사점),https://korean.visitseoul.net/restaurants/하누소인사점/KOP005652?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005652,110-320 서울 종로구 낙원동 272 ,37.5730067,126.9873343,"03163 서울 종로구 인사동4길 18 (낙원동, 로담코 인사빌딩) ",02-739-9990,http://www.hanuso.com,11:00 - 21:30,"1, 3, 5호선 종로3가역 5번 출구에서 약 150m (도보 2분) ",,왕갈비탕 한우왕양념갈비 한우꽃등심
13454,ko,평안도 족발집,https://korean.visitseoul.net/restaurants/평안도집-KR/KOP013454?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013454,100-391 서울시 중구 장충동1가 62-16 ,37.5602626,127.0060498,04606 서울특별시 중구 장충단로 174-6 (장충동1가) ,02-2279-9759,,11:00~21:00 ,3호선 동대입구역 3번 출구에서 약 138m (도보 1분),,"족발, 녹두빈대떡, 막국수"
