고유번호,언어,상호명,콘텐츠URL,주소,신주소,Latitude,Longitude,,,전화번호,팩스번호,웹사이트,운영시간,운영요일,휴무일,교통정보,태그,장애인편의시설
4281,ko,안중근의사기념관,https://korean.visitseoul.net/attractions/안중근의사기념관/KOP004281?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP004281,100-802 서울 중구 남대문로5가 471 471-2번지,"04636 서울 중구 소월로 91 (남대문로5가, 안중근의사기념관) ",37.5723689,126.9858839,,,02-3789-1016,,http://www.ahnjunggeun.or.kr/,하절기(3월~10월)  10:00 ~ 18:00 동절기(11월~2월)  10:00 ~ 17:00 * 종료 1시간 전 입장 마감,화요일 ~ 일요일 ,-월요일 (월요일이 공휴일인 경우 개관하고 다음 날 휴관) -1월 1일 -설날(당일) -추석(당일),4호선 회현역 3번 출구에서 약 689m (도보 19분) ," 독립운동가, 역사, 안중근, 안중근의사기념관, 전시, 유적지,명동,회현역,기념관, 서울역",
43448,ko,애플하우스,https://korean.visitseoul.net/attractions/2023024/KOPc29hhb?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPc29hhb, 서울 동작구 사당동 138-4 ,"07008 서울 동작구 동작대로27다길 29 (사당동, 서광시티뷰) 2층",37.5391632,126.972052,,,02-595-1629,,,10:30~21:00,매일,없음,"4, 7호선 이수역 10번 출구에서 약 158m (도보 2분)","즉석떡볶이, 무침군만두,오래가게, 분식, 순대볶음, 사당동",
1846,ko,약현성당,https://korean.visitseoul.net/attractions/약현성당/KOP001845?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001845,100-858 서울 중구 중림동 149-2 149-2,04506 서울시 중구 청파로 447-1 ,37.6106735,127.0043219,,,02-362-1891,,http://www.yakhyeon.or.kr/,"전시관 09:00~18:00 미사시간 월요일 06:00 / 화요일 19:00 / 수요일 10:00 / 목요일 19:00 / 금요일 10:00 / 토요일 18:00 / 일요일 09:30, 11:00. 18:00  (*금요일 성지 미사 - 서소문 공원 안 서소문 순교성지 현양탑 아래에서 함) 미사 시간 전후로 성당 개방하지 않음 ",화요일~일요일,"-월요일 -설날, 추석 연휴","2,5호선 충정로역 4번 출구에서 약 481m (도보 9분) ","서울역,천주교,성당,중림동성당,약현성당,서양식,결혼식,순교자기념관,종교,고딕성당",
1153,ko,양화진외국인선교사묘원,https://korean.visitseoul.net/attractions/양화진외국인선교사묘원/KOP001153?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001153,121-883 서울 마포구 합정동 144 ,"04084 서울 마포구 양화진길 46 (합정동, 양화진홍보관) ",37.5797466,126.9821928,,,02-332-9174,,http://www.yanghwajin.net/,"개방시간 10:00~17:00 안내시간 월~토요일 AM 10:00, 11:30 / PM 02:00, 03:30  (※ 신정 (1월 1일), 설 연휴, 추석 연휴, 성탄절에는 안내를 제공치 않습니다.) ",월요일~토요일,"일요일 ※신정 (1월 1일), 설 연휴, 추석 연휴, 성탄절에는 안내를 제공치 않습니다.) ","2,6호선 합정역 7번 출구에서 약 319m (도보 4분) "," 합정역,양화진외국인선교사묘원, 한국선교기념관,선교사,합정동,양화진,기념관,홍대","접근가능,장애인화장실,장애인 전용 주차장"
42170,ko,어린이대공원 꿈마루,https://korean.visitseoul.net/attractions/어린이대공원-꿈마루/KOP042170?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP042170, 서울 광진구 능동 18 ,"04991 서울 광진구 능동로 216 (능동, 어린이대공원) ",37.579242,126.9726596,,,02-450-9311,,,카페는 별도 확인 필요,,,7호선 어린이대공원역 1번 출구에서 약 434m (도보 7분),어린이대공원-꿈마루,
28340,ko,연세대 캠퍼스,https://korean.visitseoul.net/attractions/연세대-캠퍼스/KOP028340?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP028340,120-749 서울 서대문구 신촌동 134 ,"03722 서울 서대문구 연세로 50 (신촌동, 연세대학교) ",37.6055059,127.0116389,,,02-2123-2114,,https://www.yonsei.ac.kr/sc/index.jsp,,,,2호선 신촌역 2?3번 출구 에서 약 564m (도보 9분)," 신촌, 홍대, 언더우드,캠퍼스, 대학교, 연세대학교, 연세대 캠퍼스",
2435,ko,연세대학교 스팀슨관&언더우드관&아펜젤러관,https://korean.visitseoul.net/attractions/연세대학교-스팀슨관언더우드관아펜젤러관/KOP002435?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002435,120-140 서울 서대문구 신촌동 134,03722 서울특별시 서대문구 연세로 50 (신촌동) ,37.5783667,126.9831632,,,1599-1885,,http://www.yonsei.ac.kr/sc/intro/building2016.jsp,월요일~토요일 오전 9:00~5:00 연세대학교 캠퍼스 개방일 학교 내부 사정에 따라 이용 시간 및 이용 여하에 차이가 있음 ,,,2호선 신촌역 2번 출구에서 약 1.2km (도보 23분)," 스팀슨, 홍대, 배재학당,신촌역,신촌캠퍼스, 유적지,연세대학교, 언더우드, 아펜젤러","장애인 전용 주차장,접근가능,엘리베이터,장애인화장실"
28327,ko,연희사진관,https://korean.visitseoul.net/attractions/연희사진관/KOP028327?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP028327,  ,03767 서울 서대문구 이화여대길 16 ,37.5533559,126.9805067,,,02-363-2039,,www.instagram.com/yonhee_photo_studio,"월요일-금요일 11:00~20:00, 토요일 11:00~19:00, ※일요일 14:00~17:00(전화 문의 필수)",매일,없음,2호선 이대역 3번 출구에서 약 50m (도보 1분) ,"여권사진,오래가게,이대,증명사진,취업사진,신촌,사진관",
2250,ko,영학정,https://korean.visitseoul.net/attractions/영학정/KOP002250?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002250,158-050 서울 양천구 목동 915 409-74,07990 서울 양천구 목동동로 316-8 (영학정) ,37.4862602,126.9806359,,,,,http://www.hwalsarang.com,"양궁 일일체험 평일[화,수] 오후 2시 ~ 4시  평일 선예약 반드시 인터넷이나 전화로 예약 요망. 주말에는 회원들만 이용할 수 있음.",,,5호선 오목교역 4번 출구에서 약 538m (도보 9분),"활쏘기체험,오목교역,자연,영학정,옛군사훈령장,양천구,목동,안양천,양궁",
4525,ko,영휘원 숭인원(홍릉),https://korean.visitseoul.net/attractions/영휘원-숭인원홍릉/KOP004524?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP004524,130-868 서울 동대문구 청량리동 205 ,02456 서울 동대문구 홍릉로 90 (영휘원) ,37.5590744,126.9672483,,,02-962-0556,,http://royaltombs.cha.go.kr/tombs/selectTombInfoList.do?tombseq=135&mn=RT_01_07_02,"2월 ~ 5월, 9월 ~ 10월 09:00 - 18:00 (매표 시간09:00 - 17:00) 6월 ~ 8월 09:00 - 18:30 (매표 시간 09:00 - 17:30) 11월 ~ 1월 09:00 - 17:30 (매표 시간 09:00 - 16:30)",화요일~일요일,월요일 ,"1호선, 경의중앙선, 수인분당선 청량리역 2번 출구에서 약 884m (도보 13분) ","청량리,서울왕릉,현충사,홍릉,유적지,조선왕릉,조선,영휘원,가을단풍,숭인원,역사,청량리역,동대문구,의릉",
43489,ko,예문사,https://korean.visitseoul.net/attractions/2023102/KOP5ietpk?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP5ietpk,  ,04550 서울 중구 을지로 126-1 ,37.5465196,126.910888,,,02-2278-4395,,,09:00~19:00,월요일~금요일,주말,2?3호선 을지로3가역 10번 출구에서 38m (도보 1분) ," 인감도장, 붓글씨,수제인감, 을지로3가, 캘리그라피, 수제도장,오래가게",
27380,ko,이음피움 봉제역사관,https://korean.visitseoul.net/attractions/iumpium-kr/KOP027380?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP027380, 서울 종로구 창신동 647-50 ,"03097 서울 종로구 창신4가길 26 (창신동, 이음피움 봉제역사관) ",37.549363,127.0818126,,,02-747-6471,,http://iumpium.com/,10:00~18:00 (17:30에 입장 마감),화~일,-월요일 -공휴일,1호선 동대문역 1번 출구,"동대문역, 창신동,도시재생, 문화역사공간,이음피움, 서울투어, 봉제산업, 봉제역사관",장애인화장실
3629,ko,예술가의 집 (구 서울대학교 본관),https://korean.visitseoul.net/attractions/예술가의-집-구-서울대학교-본관/KOP003629?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP003629,110-809 서울 종로구 동숭동 1-130,110-809 서울특별시 종로구 동숭길 3 (동숭동) ,37.5669453,127.0569279,,,02-760-4715,,https://www.arko.or.kr/arthouse/,"층별로 상이 (일요일, 법정 공휴일 제외)",월요일~토요일,,4호선 혜화역 2번 출구에서 약 200m (도보 3분),"예술가의집, 동대문,예술,한국문화예술위원회, 혜화역","장애인화장실,장애인 전용 주차장,접근가능"
4325,ko,예술의 전당 한가람미술관,https://korean.visitseoul.net/attractions/예술의-전당-한가람미술관/KOP004325?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP004325,137-070 서울 서초구 서초동 700,06757 서울특별시 서초구 남부순환로 2406  (서초동) ,37.5646993,126.9394972,,,02-580-1300,,https://www.sac.or.kr/site/main/home,10:00~19:00,화~일,월요일,3호선 남부터미널역(예술의전당) 5번 출구에서 약 695m (도보 12분) ,"남부터미널역,미술관, 혼자전시회, 미술전시회, 문화,전시, 예술, 한가람미술관, 예술의전당전시, 예술의전당","장애인화장실,장애인 전용 주차장,접근가능,엘리베이터,장애인 안내(휠체어 대여 및 기타)"
42312,ko,옛날집낙원아구찜,https://korean.visitseoul.net/attractions/백년가게-옛날집낙원아구찜/KOP042312?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP042312, 서울 종로구 낙원동 48 ,03133 서울 종로구 삼일대로 436 (낙원동) ,37.5646993,126.9394972,,,02-741-3621,,,11:30 ~ 22:00,,,"1,3,5호선 종로3가역 5번 출구에서 약 167m (도보 2분)","오래가게, 아귀찜,해물탕,백년가게,아귀탕,옛날집낙원아구찜,해물찜",
45397,ko,옛시장실 재현 공간,https://korean.visitseoul.net/attractions/formermayorsoffice/KOP678cv8?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP678cv8, 서울 중구 태평로1가 31 서울도서관 3층,"04524 서울 중구 세종대로 110 (태평로1가, 서울특별시청) 서울도서관 3층",37.5578168,126.947216,,,02-2133-2970 ,,https://lib.seoul.go.kr/rwww/html/ko/oldMayorRoom.jsp,"매주 화요일~일요일, 09~18시(월요일 및 법정공휴일 휴관)	",화요일~일요일 ,월요일 ,"1,2호선 시청역 5번 출구에서 53m (도보 1분)"," 시장실, 서울시장, 서울도서관,시청, 통통투어","접근가능,엘리베이터,장애인 안내(휠체어 대여 및 기타),장애인화장실"
10946,ko,오보코 갤러리,https://korean.visitseoul.net/attractions/오보코-갤러리/KOP010944?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP010944,136-823 서울 성북구 성북동 26-4 오보코갤러리,02837 서울특별시 성북구 선잠로5길 15  (성북동) ,37.5278435,126.8778034,,,02-742-7768,,http://blog.naver.com/ovocogallery,평일 AM 11:00 ~ PM 05:00 토요일 AM 11:00 ~ PM 03:00,월요일~토요일,일요일,4호선 한성대입구역 5번 출구에서 약 1.3km (도보 23분),"보스를지켜라촬영지,오보코갤러리, 드라마촬영지, 성북동, 문화행사, 오보코, 프리미엄쥬얼리갤러리, C&K다이아몬드, 갤러리, 보스를지켜라,한성대입구역",
45524,ko,왕짱구식당,https://korean.visitseoul.net/attractions/wangjjanggu-2024/KOP2dut7v?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP2dut7v, 서울 종로구 계동 73-7 ,03056 서울 종로구 계동길 83 (계동) ,37.589667,127.0429868,,,02-743-4300,,,매일 11:00 ~ 21:00,,,3호선 안국역 3번 출구에서 약 497m (도보 8분) ,"왕짱구식당, 종로",
12492,ko,오장동함흥냉면,https://korean.visitseoul.net/attractions/오장동함흥냉면/KOP012488?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP012488,100-310 서울 중구 오장동 90-10 90-10,"04559 서울 중구 마른내로 108 (오장동, 오장동함흥냉면) ",37.5661204,126.9919579,,,02-2267-9500,,https://ojangmyeonok.modoo.at/,11:00 ~ 20:00 (Break Time 15:30 ~ 17:00),"월요일, 수요일~일요일","화요일, 명절 휴무","2, 5호선 을지로4가역 8번 출구에서 약 356m (도보 5분)","을지로맛집,미쉐린가이드,홍어회,물냉면,비빔냉면,오장동함흥냉면,회냉면,을지로4가역",
40795,ko,용산공원 부분개방부지,https://korean.visitseoul.net/attractions/용산공원-부분개방부지/KOP040795?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP040795, 서울 용산구 용산동6가 22-1 ,"04383 서울 용산구 서빙고로 221 (용산동6가, 미군 장교숙소5단지) ",37.5747524,127.0103002,,,070-4224-1708,,https://www.park.go.kr/front/lodging/introduce.do,내부시설 9:00 - 17:00 / 외부공간 9:00 - 18:00 (입장마감 17:00),화 - 토,"매주 월, 일 / 1월 1일 / 설날 및 추석 당일",경의중앙선 서빙고역 1번 출구에서 약 697m (도보 13분),"나들이,용산공원부분개방기지,부분개방부지,산책,용산공원,미군기지,용산",
471,ko,운현궁 ,https://korean.visitseoul.net/attractions/운현궁/KOP000471?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP000471,110-350 서울 종로구 운니동 114-10 ,03131 서울 종로구 삼일대로 464 (운현궁) ,37.5800891,127.0029816,,,02-766-9090,,http://unhyeongung.or.kr ,09:00 ~ 19:00 (입장마감 18:30) ,화요일~일요일 ,월요일 (공휴일이 월요일일 경우 정상 개장),3호선 안국역 4번 출구에서 약 103m (도보 1분) ,"한국궁궐,서울궁궐,서울,서울산책코스,서울가볼만한곳,서울여행,서울볼거리,운현궁,서울고궁투어,종묘,서울나들이여행,데이트코스","장애인화장실,접근가능"
1862,ko,원효로성당,https://korean.visitseoul.net/attractions/원효로성당/KOP001862?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001862,140-850 서울 용산구 원효로4가 1-1 원효로성당,04361 서울 용산구 원효로19길 49 (원효로4가) ,37.4784816,127.0125833,,,02-701-5501,,http://songsim.org,성지순례 시간 09:00 ~ 17:00,,학교 측 사정에 따라 차이가 있음,"6호선, 경의중앙선 효창공원앞역 3번 출구에서 약 1.3km (도보 20분) ","서울근대문화재,용산역,여의도,성당,원효로성당,용산신학교",
15863,ko,피규어뮤지엄W,https://korean.visitseoul.net/attractions/피규어뮤지엄W/KOP015863?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP015863,135-954 서울 강남구 청담동 84-9 ,"06014 서울 강남구 선릉로158길 3 (청담동, Ys Roo) ",37.5733903,126.9897725,,,02-512-8865,,http://www.figuremuseumw.co.kr,13:00~17:00,화~일,"-월요일 (단, 월요일이 공휴일인 경우 개관) -1월 1일 -설날, 추석 연휴 1,2일째 ",수인분당선 압구정로데오역 4번 출구에서 약 103m (도보 1분) ," 한류, 피규어, 이종석, 엑소,박물관, 고소영, 키덜트, 소지섭,임시완, 이광수, 피규어뮤지엄W, 신민아,압구정로데오역, 강남,디오,오마이비너스, 피규어뮤지엄, 문화가있는날",
43446,ko,학사당구장,https://korean.visitseoul.net/attractions/2023023/KOPoflaca?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPoflaca, 서울 동대문구 제기동 137-46 ,02473 서울 동대문구 안암로 154 (제기동) 2층,37.566257,126.9778149,,,010-9925-8772,,,11:00 ? 24:00,매일,없음,6호선 고려대역 6번 출구에서 약 150m (도보 2분),"대학가앞,추억,고려대,제기동,오래가게,안암,동대문,당구장",
12801,ko,유림면,https://korean.visitseoul.net/attractions/유림면/KOP012801?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP012801,100-813 서울 중구 서소문동 16 16,04515 서울 중구 서소문로 139-1 (서소문동) ,37.596773,126.9958086,,,02-755-0659,,,"월요일~금요일 11:00~21:00, 토요일 11:00~20:00",월요일~토요일 ,일요일 휴무,"1,2호선 시청역 12번 출구에서 약 36m (도보 1분) ","메밀국수, 돌냄비국수,유림면,비빔국수, 오래된국수집,정동음식점,시청역,서울3대메밀국수,냄비우동, 국수,시청음식점,김수현,별에서온그대",
27814,ko,유일한의원,https://korean.visitseoul.net/attractions/유일한의원/KOP027814?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP027814,  ,03124 서울 종로구 율곡로30길 17-3 ,37.5814088,126.9859967,,,02-742-5533,,futureheritage.seoul.go.kr/web/investigate/aroundHeritageView.do?htId=2230,09:30~17:30 (휴게시간 13:00~14:30),월요일~금요일 ,주말,"1,4호선 동대문역 10번 출구에서 약 192m (도보 2분) ","서울미래유산,오래가게,한방,한의학,한방치료,동대문역,종로5가",
43457,ko,유홍식 수제화 명장 1호,https://korean.visitseoul.net/attractions/2023047/KOPs40x54?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPs40x54,  ,04794 서울 성동구 아차산로 97 2층 ,37.5643077,126.9998347,,,02-467-8197,,,월요일~금요일 09:30~18:30 토요일 09:30~18:00 일요일 10:00~16:00,매일,,2호선 성수역 1번 출구에서 약 31m (도보 1분) ,"유홍식수제화명장1호,성수동카페거리,수제화,성수,오래가게",
